,set_point,filter_measure_variable,gross_measure_variable,error
0,110,84.60458721876608,84.5658076333325,25.395412781233915
1,110,82.2736460927024,77.61176384057505,27.726353907297593
2,110,82.53260792149926,83.3094934078898,27.467392078500737
3,110,83.17252220010928,85.73217931454933,26.827477799890715
4,110,83.24696688642915,83.61919031802844,26.75303311357085
5,110,84.11372302622831,89.3142598650234,25.886276973771686
6,110,83.70045989961667,80.80761801333516,26.299540100383325
7,110,84.40857545136174,90.07349986532236,25.59142454863826
8,110,84.21482778391376,82.47109877688192,25.785172216086238
9,110,84.82783503273441,90.95790752094084,25.172164967265587
10,110,85.32055677398507,90.7404959277424,24.679443226014925
11,110,85.30937094754258,85.17514103023257,24.690629052457425
12,110,85.92906196005954,93.98504512278006,24.070938039940458
13,110,86.05668913789614,87.8434696276085,23.943310862103857
14,110,83.39999023061327,43.549506621370334,26.60000976938673
15,110,82.80167039058381,73.22855295011256,27.19832960941619
16,110,83.45144841031416,94.49767474572981,26.548551589685843
17,110,84.25725594765456,98.76179161978195,25.742744052345444
18,110,84.50745096508881,89.26115629633954,25.492549034911193
19,110,84.4324346736814,83.14304097605147,25.5675653263186
20,110,84.60491292002234,88.01537256015156,25.395087079977657
21,110,85.10017537217153,87.51701288355858,24.899824627828465
22,110,85.39915559249569,89.28909781437271,24.60084440750431
23,110,84.89279275292587,75.60492252315318,25.10720724707413
24,110,84.15935733183763,68.95048189626361,25.840642668162374
25,110,83.49990139092186,76.12514104670795,26.500098609078137
26,110,82.83921751350289,67.59394046495582,27.160782486497112
27,110,82.0684695351733,74.65854029873081,27.931530464826693
28,110,81.47811663524512,70.66404077831821,28.521883364754885
29,110,80.27625653919935,66.9207056000258,29.723743460800648
30,110,79.0551658137206,66.3186814181672,30.944834186279394
31,110,78.09811687463595,66.03416224853954,31.90188312536405
32,110,76.73475474298507,66.71780248976252,33.265245257014925
33,110,75.69002793113219,66.94893339055108,34.30997206886781
34,110,76.84530603846875,66.65506876810132,33.15469396153125
35,110,76.46478125826663,65.61805734606988,33.535218741733374
36,110,75.1658519648776,68.51908887794954,34.834148035122396
37,110,73.45274976404824,64.49974760319417,36.547250235951765
38,110,72.39390262126571,68.08421344068906,37.60609737873429
39,110,71.4423552046736,64.11209264420937,38.5576447953264
40,110,70.38104230384201,66.78911454351962,39.61895769615799
41,110,69.29565801215071,65.80932704973249,40.70434198784929
42,110,67.96431895417923,62.662316654943524,42.035681045820766
43,110,67.48161176116884,65.95077866294527,42.518388238831164
44,110,67.68613238448894,73.0408943626657,42.31386761551106
45,110,67.08563697310687,64.11523281906649,42.91436302689313
46,110,67.2699761723338,71.28072444949423,42.7300238276662
47,110,66.76939403351875,64.64689752242992,43.23060596648125
48,110,66.38294694256511,62.93509895924554,43.61705305743489
49,110,66.06932502835367,60.648267315796836,43.930674971646326
50,110,65.9243396919797,63.41897469068765,44.0756603080203
51,110,65.88165992521641,65.18056691327415,44.11834007478359
52,110,65.39620985118304,57.00880100909501,44.603790148816955
53,110,65.52327048800296,69.49014612694968,44.476729511997036
54,110,65.3686990508377,63.5636400247961,44.631300949162295
55,110,65.59589497374871,70.16197580429025,44.40410502625129
56,110,65.6046979343102,68.69514808917913,44.395302065689805
57,110,65.61859574319756,64.77770378094134,44.38140425680244
58,110,65.39318477744354,63.57599412560885,44.60681522255646
59,110,65.78921708276339,72.03273875060641,44.210782917236614
60,110,65.64147630080797,63.83429890441114,44.358523699192034
61,110,65.75552569679319,68.09031496943699,44.244474303206815
62,110,66.14057942846839,70.36339128844746,43.859420571531615
63,110,66.40059863435178,71.15116278061286,43.59940136564822
64,110,66.3103264825922,71.23545132747383,43.6896735174078
65,110,66.32915959937343,64.49189515469112,43.670840400626574
66,110,65.60210849369943,56.739702336014375,44.39789150630057
67,110,65.8268316450452,69.14136054934514,44.1731683549548
68,110,65.86058064369881,63.61007893231793,44.13941935630119
69,110,66.32250977290622,69.88684989994474,43.677490227093784
70,110,66.56126666580357,68.19411254863455,43.43873333419643
71,110,66.59093577676012,65.77394913240501,43.40906422323988
72,110,66.94242109543896,64.03850738267225,43.05757890456104
73,110,66.75375432404853,65.71681069914116,43.24624567595147
74,110,66.60708455915606,60.63024472694709,43.392915440843936
75,110,65.92456394924301,56.511563606029135,44.07543605075699
76,110,65.7502876877256,65.20962285883103,44.2497123122744
77,110,65.71798115624986,64.13157315142634,44.28201884375014
78,110,66.0114541737422,69.44545447545543,43.988545826257806
79,110,65.76524478293967,67.10855093455577,44.234755217060325
80,110,65.80985000029605,64.72640325153883,44.19014999970395
81,110,65.76643472502334,67.22200946398287,44.233565274976655
82,110,65.3757597747321,62.54989228262254,44.6242402252679
83,110,64.98112667973115,63.258500880593715,45.01887332026885
84,110,64.28605093348915,57.333936402634286,45.71394906651085
85,110,64.00321148864023,58.83510625771267,45.99678851135977
86,110,64.03979530838104,57.47137873083025,45.960204691618955
87,110,63.74435559542472,63.232566290219054,46.25564440457528
88,110,63.87209833902093,66.1649338042422,46.12790166097907
89,110,63.67828488348164,66.01058078915875,46.32171511651836
90,110,63.705780751820704,68.74402991541602,46.294219248179296
91,110,63.865647818324476,68.97129046248014,46.134352181675524
92,110,63.991148482810004,66.54852067238284,46.008851517189996
93,110,63.97279817785503,65.34980460004151,46.02720182214497
94,110,64.32467663639855,67.6678138978175,45.67532336360145
95,110,65.37785823606698,77.57519559939753,44.622141763933016
96,110,66.16693776546064,80.99121344670448,43.833062234539355
97,110,67.22481768585077,85.28917155922889,42.775182314149234
98,110,67.59094417355918,76.76798422962389,42.40905582644082
99,110,68.44179473716923,84.125562206757,41.55820526283077
100,110,69.00824364518091,76.05538141177219,40.99175635481909
101,110,69.32382621306911,73.53366082174699,40.67617378693089
102,110,70.17402155735894,79.55379916841892,39.82597844264106
103,110,71.38689262379071,87.51592220922939,38.613107376209285
104,110,72.88849282756908,87.36594047820186,37.11150717243092
105,110,74.91275283035081,99.32030631334707,35.08724716964919
106,110,76.16521510677629,82.52062425933974,33.83478489322371
107,110,77.57723798782426,91.47302391117859,32.42276201217574
108,110,78.97617778883668,94.1437298244903,31.02382221116332
109,110,80.42139278292827,94.91488067099074,29.578607217071735
110,110,81.56623284445934,91.6408311460372,28.433767155540664
111,110,82.68202519671406,91.28713750757451,27.317974803285935
112,110,84.125002157511,95.40805988832166,25.874997842488995
113,110,85.90778665287692,101.00549450736003,24.092213347123078
114,110,87.12126574934688,91.93739582721642,22.878734250653125
115,110,87.42482194165335,83.64631944552706,22.57517805834665
116,110,88.03714752494588,93.23772511255484,21.96285247505412
117,110,88.71895774660412,98.92537599239373,21.28104225339588
118,110,89.80742395017423,98.53730830102596,20.192576049825774
119,110,90.51906988798484,98.35848096296932,19.48093011201516
120,110,91.46339173996265,94.94181845132864,18.536608260037355
121,110,93.06897485752572,105.64532317300838,16.931025142474283
122,110,93.83337242703757,94.84175055865617,16.166627572962426
123,110,94.30527169465977,96.9539075616734,15.694728305340234
124,110,94.74882866512422,96.2370798874908,15.251171334875778
125,110,94.33273497141971,90.99843243925716,15.667265028580289
126,110,93.98759388301437,75.61780249123251,16.01240611698563
127,110,93.69089333171625,85.53901288521644,16.309106668283746
128,110,93.96162707592153,99.55840470859586,16.038372924078473
129,110,93.94086385463733,94.49961624530646,16.05913614536267
130,110,93.57154496101518,84.25445327359411,16.428455038984822
131,110,93.12904783046068,82.43719489648502,16.870952169539322
132,110,92.19423803102208,76.71186389954966,17.80576196897792
133,110,89.63217784088926,49.76429070470309,20.367822159110744
134,110,88.70869009066755,73.46764082278254,21.291309909332455
135,110,88.60923348101134,81.65718725240282,21.390766518988656
136,110,87.43124822711738,69.67802003467536,22.56875177288262
137,110,85.45008406040743,59.302092658194795,24.549915939592566
138,110,83.66954531116608,62.926533316198544,26.330454688833925
139,110,81.95317998999948,64.03117453963765,28.046820010000516
140,110,80.00445961532313,55.96741095780138,29.995540384676872
141,110,77.86089251954618,62.77398125746966,32.139107480453816
142,110,75.81289490646917,53.88179829711615,34.18710509353083
143,110,73.81609849067624,57.01797924581465,36.18390150932376
144,110,71.61315098144775,52.17812970292127,38.386849018552255
145,110,69.82123107525297,55.160034315361855,40.17876892474703
146,110,68.61276469496207,51.4484748854146,41.38723530503793
147,110,66.87589937639027,50.801706513780125,43.124100623609735
148,110,64.5517473950174,53.07536508113834,45.4482526049826
149,110,62.44899016208685,52.444471586695556,47.55100983791315
150,110,61.224215799122,59.75896601429694,48.775784200878
151,110,59.598952233662956,49.93192358730435,50.401047766337044
152,110,58.325519110103315,51.24320142835677,51.674480889896685
153,110,58.72014597575412,57.6568280177193,51.27985402424588
154,110,58.205690564398196,63.17853259566399,51.794309435601804
155,110,56.85188457901414,54.5810675447217,53.14811542098586
156,110,56.553038637560824,63.701101205608936,53.446961362439176
157,110,56.680041162288376,61.842143152745535,53.319958837711624
158,110,56.239882209213604,54.123354254703315,53.760117790786396
159,110,55.853226821341785,56.298066782201495,54.146773178658215
160,110,55.88471223263542,56.59711918367396,54.11528776736458
161,110,55.34315104569022,51.94275751856559,54.65684895430978
162,110,55.548522404287155,57.98922546905512,54.451477595712845
163,110,55.18502335676051,49.74799829528136,54.81497664323949
164,110,55.20311516887292,52.53996594516957,54.79688483112708
165,110,54.979991836974776,50.697567677399014,55.020008163025224
166,110,55.26893954523955,57.22742905071005,54.73106045476045
167,110,55.55655104471259,56.55393650324098,54.44344895528741
168,110,55.75987446312034,57.1418334492935,54.24012553687966
169,110,55.66273676862865,50.50171769686146,54.33726323137135
170,110,55.207495841663466,50.6541474749933,54.792504158336534
171,110,55.316973926646526,52.12148528696568,54.683026073353474
172,110,55.564781694208634,56.199356779598894,54.435218305791366
173,110,55.52044351061054,56.770064345757405,54.47955648938946
174,110,54.95626403817531,51.89494314695928,55.04373596182469
175,110,54.90819275308574,53.61964184293048,55.09180724691426
176,110,54.315272707435156,51.84270029259711,55.684727292564844
177,110,53.7983170945133,51.50303089430819,56.2016829054867
178,110,53.62435001766646,50.64401271776669,56.37564998233354
179,110,53.65633294644052,56.937725357682744,56.34366705355948
180,110,53.6437823621268,56.346107497399416,56.3562176378732
181,110,53.59731244958782,51.013359267786,56.40268755041218
182,110,53.812598285022055,62.29494217773999,56.187401714977945
183,110,53.879278198930805,51.08159657345639,56.120721801069195
184,110,53.77432671444943,50.44093625554209,56.22567328555057
185,110,53.68161703413142,48.843374071038625,56.31838296586858
186,110,53.379618426006274,51.187456888207386,56.620381573993726
187,110,53.154118573706306,52.04393945724137,56.845881426293694
188,110,53.09485921484837,55.95664627213489,56.90514078515163
189,110,53.549358611586705,59.59170563162808,56.450641388413295
190,110,53.78850955601039,55.43716636346701,56.21149044398961
191,110,53.72552784875292,50.86185114181618,56.27447215124708
192,110,53.53689614104794,52.426722625499664,56.46310385895206
193,110,53.440538986665295,54.84292125810451,56.559461013334705
194,110,53.75610687859228,58.206300985498835,56.24389312140772
195,110,53.9363562218233,57.224628707551005,56.0636437781767
196,110,54.11086685124635,55.33291288105782,55.88913314875365
197,110,54.41332707770523,57.55223542348578,55.58667292229477
198,110,54.56443842652768,53.66623969421573,55.43556157347232
199,110,54.53057159508195,56.260388728768255,55.46942840491805
200,110,54.59409276866255,57.61653096901147,55.40590723133745
201,110,54.51730890054686,49.477681905472075,55.48269109945314
202,110,54.16514920912764,55.251748349355715,55.83485079087236
203,110,54.58255542783619,59.42972094762717,55.41744457216381
204,110,54.78374215928037,54.464670884425814,55.21625784071963
205,110,54.97058466543399,52.58022419411103,55.02941533456601
206,110,55.058791747493046,52.95159852938863,54.941208252506954
207,110,55.016077408489636,51.1896526771731,54.983922591510364
208,110,55.2207277872062,60.0496538464661,54.7792722127938
209,110,54.89030731626938,52.98329621289175,55.10969268373062
210,110,55.00411209526034,57.713261943286234,54.99588790473966
211,110,55.32630890113188,57.30578725924698,54.67369109886812
212,110,55.26710077049408,51.24256001274381,54.73289922950592
213,110,55.086126796328074,51.22344177478436,54.913873203671926
214,110,54.838433115188536,53.25242736270805,55.161566884811464
215,110,54.92536851757774,58.96333675533513,55.07463148242226
216,110,54.719620485966786,51.2179522488387,55.280379514033214
217,110,54.62780990537116,55.71602381157292,55.37219009462884
218,110,54.545795286390856,52.02594731460949,55.454204713609144
219,110,54.48334447112328,55.011372423417086,55.51665552887672
220,110,54.181869422501094,51.587029996567814,55.818130577498906
221,110,54.32249015294802,52.29009651441068,55.67750984705198
222,110,54.14580084719431,51.71796223428113,55.85419915280569
223,110,53.68869142666775,50.28753253709615,56.31130857333225
224,110,53.83333740424597,57.3575904359902,56.16666259575403
225,110,54.13309291561241,58.575334421439806,55.86690708438759
226,110,53.989241157715355,50.07456337144746,56.010758842284645
227,110,54.39379139248113,59.28065737248869,55.60620860751887
228,110,53.87420457203383,49.65791743751997,56.12579542796617
229,110,53.81836579092404,51.86652059069611,56.18163420907596
230,110,53.6700759207698,54.74746454020137,56.3299240792302
231,110,53.5167496374807,54.239261593465216,56.4832503625193
232,110,53.369183540922066,48.29123808157095,56.630816459077934
233,110,54.034220570726276,64.52418237086866,55.965779429273724
234,110,54.15684302196231,55.70487638742878,55.84315697803769
235,110,53.817259266390906,52.171661643907015,56.182740733609094
236,110,54.00974086957568,55.06758431253413,55.99025913042432
237,110,53.72712251949133,50.063656809886034,56.27287748050867
238,110,54.37000000970926,64.88349711896777,55.62999999029074
